step,active_joint_pos,sde_joint_1_pos,sde_joint_2_pos,sde_joint_3_pos,sde_joint_4_pos,sde_joint_5_pos,rfe_1_x,rfe_1_y,rfe_1_z,rfe_2_x,rfe_2_y,rfe_2_z,rfe_3_x,rfe_3_y,rfe_3_z,rfe_4_x,rfe_4_y,rfe_4_z,rfe_5_x,rfe_5_y,rfe_5_z,rfe_6_x,rfe_6_y,rfe_6_z
288,-1.575495276311591e-05,-0.06944958031902673,0.06628315443580556,0.008348829707322885,-0.00650453714713694,0.0016136553575386765,0.0,0.0,0.5,0.1199999999998645,1.4358601857480554e-10,0.5000001803385274,0.3594243806521394,-1.3226548579284346e-05,0.4833879627162705,0.5994234550606732,-1.3757253809178334e-05,0.48272141731988105,0.8394204564060181,-1.2802028139087542e-05,0.48392114409295667,1.0794202552245848,-1.3049449945426452e-05,0.48361039180205895
289,-3.404728748722661e-05,-0.0696219522394685,0.06606537978852361,0.00892595622963754,-0.006716544746208817,0.0016658700730337271,0.0,0.0,0.5,0.11999999998510688,-1.5052957934062955e-09,0.49999810940626777,0.3594211808591439,-1.326486481194861e-05,0.4833398389989007,0.5994199657071846,-1.3872942210101685e-05,0.4825761171292857,0.8394167624030433,-1.2885658994767304e-05,0.4838161069485808,1.0794165476096709,-1.3141314092331254e-05,0.48349501395995564
290,-5.3282623800539905e-05,-0.06979169284546778,0.0658423202903676,0.009507617560455121,-0.006929728119770532,0.0017183707215195475,0.0,0.0,0.5,0.11999999993044694,-3.253023947086194e-09,0.49999591432679735,0.35941800031495486,-1.3302958192013753e-05,0.4832919951758418,0.5994164532106043,-1.3989083152913126e-05,0.48243024856345396,0.8394130373208505,-1.2969566103888295e-05,0.4837107228404927,1.0794128083925378,-1.3233499147209702e-05,0.4833792330697632
291,-6.473388145625634e-05,-0.06996524541867455,0.06560329703747496,0.010104422748338159,-0.007146870618005094,0.0017718437073337822,0.0,0.0,0.5,0.1199999998296577,-5.090850517923688e-09,0.49999360608717364,0.3594148392992852,-1.3340819356320702e-05,0.48324444300686353,0.5994129167520342,-1.4105679017357684e-05,0.4822838086335182,0.8394092802079192,-1.3053748873594211e-05,0.48360499251329697,1.0794090366130713,-1.3326005246437242e-05,0.4832630489601992
292,-6.849636606266139e-05,-0.07014248427230857,0.06534830213088721,0.010716342595268623,-0.007367963514525514,0.0018262865790323443,0.0,0.0,0.5,0.1199999997485715,-6.184952811223211e-09,0.4999922319366929,0.35941173646074487,-1.3377179155510049e-05,0.4831987764948396,0.5994093850026821,-1.4223064830554685e-05,0.48213637655827185,0.8394055166046315,-1.3138119279959452e-05,0.4834990265216561,1.0794052576034765,-1.3418853173098397e-05,0.4831464355284946
293,-6.466994477470235e-05,-0.07032328153746645,0.06507733600843334,0.011343340252844761,-0.007592995923564893,0.0018816963199857603,0.0,0.0,0.5,0.1199999997184949,-6.544436735016353e-09,0.49999178043868425,0.3594086928700708,-1.3412040932523055e-05,0.483154991441157,0.59940585539859,-1.4341239612534143e-05,0.4819879535685168,0.8394017435643409,-1.3222677629043441e-05,0.48339282448117615,1.0794014683920632,-1.3512042849012397e-05,0.48302939287285274
294,-5.335648889899082e-05,-0.07050750908288397,0.06479040439252609,0.011985374265326884,-0.00782195558868363,0.001938069541399839,0.0,0.0,0.5,0.11999999974906789,-6.178844026320318e-09,0.4999922396090922,0.3594057095299758,-1.3445408919508964e-05,0.48311308253041174,0.5994023252215244,-1.4460202131287843e-05,0.48183854121161424,0.8393979579825782,-1.330742429849922e-05,0.48328638591753326,1.079397665849112,-1.3605574178460395e-05,0.4829119211134762
295,-3.46619205114882e-05,-0.07069503702462315,0.06448752084754907,0.012642396031929976,-0.008054828206622667,0.001995402313981221,0.0,0.0,0.5,0.11999999982918513,-5.097907906383532e-09,0.4999935972233646,0.3594027873860747,-1.3477287871857548e-05,0.4830730437900113,0.5993987916104959,-1.4579950998058907e-05,0.48168814123179243,0.8393941566080549,-1.3392359712809367e-05,0.4831797102976095,1.0793938466978492,-1.3699447054070933e-05,0.48279402038524705
296,-1.7218939221190042e-05,-0.0708794639016087,0.06417918779384786,0.013303950465316513,-0.008288867650573576,0.0020530168435065506,0.0,0.0,0.5,0.11999999992791308,-3.311748623657107e-09,0.4999958405708579,0.3593999273177422,-1.350768336975393e-05,0.4830348682114529,0.5993952515584364,-1.4700484586336905e-05,0.4815367556718748,0.839390336040463,-1.3477484364787645e-05,0.4830727970024298,1.0793900075123195,-1.3793661351626471e-05,0.4826756908441488
297,-1.0688609888008243e-06,-0.07106078389641649,0.06386551237658353,0.013969945893979955,-0.008524048457001238,0.002110906545814158,0.0,0.0,0.5,0.11999999998221052,-1.6451713417411986e-09,0.4999979337279485,0.35939709182424723,-1.3537845538492493e-05,0.4829969856853624,0.5993916768758448,-1.4821472489359006e-05,0.4813847995100815,0.8393864711272669,-1.3562885161334019e-05,0.4829655368802764,1.079386123342462,-1.3888196544062497e-05,0.4825569582714036
298,-7.590158959606112e-06,-0.07120738521448469,0.06353682483073991,0.014639733442255146,-0.008760282904843613,0.0021690704185224835,0.0,0.0,0.5,0.11999999999993147,-1.0212356548671792e-10,0.499999871736722,0.3593942805304128,-1.3567785103459679e-05,0.4829593827410634,0.5993880660794467,-1.494291171513744e-05,0.48123227650423306,0.8393825602927002,-1.3648562938781292e-05,0.48285792888074763,1.079382192606734,-1.3983052428417429e-05,0.4824378229219238
299,-1.5012976903946895e-05,-0.07135158251033552,0.06320325456676533,0.015313771138159077,-0.008997604092920684,0.0022274949731251456,0.0,0.0,0.5,0.11999999999654336,-7.251963573188465e-10,0.49999908918121355,0.359391668435471,-1.3597594153434887e-05,0.4829219437185879,0.5993845939907358,-1.506478663870868e-05,0.48107920627868284,0.839378778377847,-1.373451837721034e-05,0.4827499721496813,1.0793783901393466,-1.4078229225780887e-05,0.4823182845180176
300,-2.3290005667838807e-05,-0.07149342951008486,0.06286478706812747,0.015992084141518714,-0.00923601701348518,0.0022861811017483654,0.0,0.0,0.5,0.11999999998647665,-1.434404235918007e-09,0.49999819844334265,0.35938907643420853,-1.3627202639528963e-05,0.48288475659664093,0.5993810796624195,-1.5187106556950923e-05,0.4809255771569,0.8393749442502851,-1.3820752627542948e-05,0.4826416652415601,1.0793745348042425,-1.4173726263804683e-05,0.4821983439041288
301,-3.237114067193916e-05,-0.0716329815148802,0.06252140332593162,0.01667470169628111,-0.009475527668948667,0.00234512993416015,0.0,0.0,0.5,0.11999999996745454,-2.225227081642674e-09,0.49999720520020596,0.3593865045779674,-1.3656607273343656e-05,0.48284782550533684,0.5993775219217921,-1.5309872152197578e-05,0.4807713882819164,0.8393710566115935,-1.390726556648113e-05,0.48253300831125706,1.0793706252950857,-1.4269543565517431e-05,0.48207800105135107
302,-4.220366029685641e-05,-0.07177029524778003,0.06217308000981202,0.017361656944942194,-0.009716143021301884,0.0024043428249151152,0.0,0.0,0.5,0.11999999993712655,-3.0928776878860233e-09,0.4999961154643513,0.35938395293645053,-1.3685804266668247e-05,0.4828111552025157,0.5993739195892385,-1.543308423113333e-05,0.48061663864055926,0.8393671141536563,-1.3994057039937378e-05,0.4824240015522969,1.0793666602956822,-1.436568116099506e-05,0.48195725592190913
303,-5.2732412276665656e-05,-0.07190542869649474,0.06181978965271967,0.01805298673017851,-0.00995787093802998,0.0024638213396113587,0.0,0.0,0.5,0.11999999989313107,-4.03231880476967e-09,0.4999949355623712,0.3593814215975873,-1.371478935337269e-05,0.48277475104627393,0.5993702714763218,-1.5556743718814985e-05,0.48046132707098227,0.8393631155566287,-1.4081126864671091e-05,0.48231464519479816,1.0793626384779411,-1.4462139086951598e-05,0.48183610846965297
304,-5.54068460858991e-05,-0.07204468414937132,0.06145104516176736,0.018759101963029073,-0.010203441447367822,0.002524238000022657,0.0,0.0,0.5,0.11999999983315757,-5.038280947979387e-09,0.4999936721125355,0.35937891066731975,-1.3743557812775342e-05,0.48273861896560744,0.5993665763838765,-1.568085165228187e-05,0.48030545227071936,0.839359059486923,-1.4168474830101355e-05,0.4822049395032734,1.0793585584998524,-1.4558917386416256e-05,0.48171455864058726
305,-5.0329668016644095e-05,-0.07218792879852905,0.06106684492828091,0.019479964295245733,-0.01045284152909977,0.0025855889296492254,0.0,0.0,0.5,0.11999999981580488,-5.293807830070759e-09,0.4999933511805806,0.3593764592304256,-1.3770864195887439e-05,0.4827043231966397,0.5993628510977654,-1.5805736806232873e-05,0.4801486013113649,0.8393549583797757,-1.4256014666944026e-05,0.48209499282861784,1.079354432508517,-1.4656036407302725e-05,0.4815925808784906
306,-3.7608486708726615e-05,-0.07233502750723379,0.06066719638843602,0.02021552700292252,-0.010706055724952483,0.0026478696043100982,0.0,0.0,0.5,0.1199999998480155,-4.808712451203961e-09,0.4999939604417549,0.35937406819573436,-1.379671259994794e-05,0.48267185859339323,0.5993590922938322,-1.5931397772446495e-05,0.4799907759615937,0.8393508084996046,-1.4343746854336411e-05,0.4819848045690622,1.0793502567418662,-1.4753496023910462e-05,0.48147017534125175
307,-2.5792644004900216e-05,-0.0724796429188667,0.06026250626922997,0.02095543138993124,-0.010960363432434889,0.0027104089927019546,0.0,0.0,0.5,0.11999999991513609,-3.5932762020429577e-09,0.4999954869830265,0.35937173839968134,-1.382110808079419e-05,0.48264121880592525,0.599355296509455,-1.605783286048154e-05,0.479831978344524,0.8393466059714022,-1.4431671953233472e-05,0.48187437402005484,1.0793460272984072,-1.4851296090352293e-05,0.4813473422120816
308,-1.4907385667113853e-05,-0.07262177639010022,0.059852851942808705,0.02169961141055452,-0.011215745007787629,0.0027732017870951008,0.0,0.0,0.5,0.11999999996008437,-2.464339887428622e-09,0.4999969048837008,0.3593694316938258,-1.3845289074468078e-05,0.48261084840611196,0.59935144520037,-1.618471463228514e-05,0.47967261970978886,0.8393423363348562,-1.4519876021375358e-05,0.4817635930963871,1.0793417299894412,-1.4949416295460466e-05,0.4812241070010397
309,-4.974010147214449e-06,-0.07276143233086423,0.05943830630172146,0.022448005496478782,-0.011472181918489708,0.0028362429432554482,0.0,0.0,0.5,0.11999999998666618,-1.4243155960468868e-09,0.49999821111428705,0.35936714776914885,-1.3869263071326102e-05,0.4825807379863566,0.5993475368734691,-1.6312040835043143e-05,0.47951270288683884,0.8393379980016002,-1.4608359727363321e-05,0.48165246095832276,1.0793373632209624,-1.5047856473168327e-05,0.4811004699166989
310,3.9901118812957106e-06,-0.07289861815362576,0.059018937700935754,0.02320055659039758,-0.011729656751712747,0.002899527682420655,0.0,0.0,0.5,0.11999999999851557,-4.752382735649764e-10,0.4999994031189715,0.3593648863269656,-1.3893037013921581e-05,0.48255087882707504,0.5993435700524383,-1.6439809352269516e-05,0.47935223053389264,0.8393335894005493,-1.4697123705729076e-05,0.48154097680890123,1.0793329254163093,-1.5146616465258234e-05,0.48097643115775757
311,-8.49271922692405e-06,-0.07300303386740001,0.058585408413161955,0.023956751427513204,-0.011988159819254175,0.0029630814758140446,0.0,0.0,0.5,0.11999999999904475,3.8123241120903393e-10,0.500000478813274,0.3593626470796562,-1.3916617292945562e-05,0.4825212629018031,0.5993395432764582,-1.6568018204864822e-05,0.47919120513662716,0.8393291089763978,-1.4786168556714094e-05,0.4814291398942604,1.0793284150146492,-1.5245696121466894e-05,0.4808519909129668
312,-2.1530263139169876e-05,-0.07310567506170572,0.05814743409194192,0.024716974722044684,-0.012247659510167925,0.003026867117098847,0.0,0.0,0.5,0.11999999999567243,-8.114308382550355e-10,0.4999989808740158,0.3593606021452575,-1.3940088516703097e-05,0.4824917839457639,0.5993356290320976,-1.6696659370548827e-05,0.4790296367707203,0.8393247291581768,-1.4875491744711752e-05,0.4813169533990109,1.0793240044261232,-1.5345096539208136e-05,0.48072714780399467
313,-3.505941203663675e-05,-0.07320660238217441,0.057704970769689556,0.025481276711819805,-0.012508166295221118,0.003090886652634039,0.0,0.0,0.5,0.11999999997218688,-2.05709372921937e-09,0.49999741636924244,0.3593585753091738,-1.396338008145978e-05,0.48246253063453,0.5993316485871519,-1.6825736276956283e-05,0.4788675211311919,0.8393202711012322,-1.4965097269618836e-05,0.48120441229944794,1.0793195148148973,-1.5444816247583674e-05,0.48060190367825306
314,-4.901557472497563e-05,-0.07330587696829781,0.057257971352817606,0.026249710262029543,-0.012769691246944742,0.0031551422609689024,0.0,0.0,0.5,0.11999999992625027,-3.349726669632898e-09,0.49999579287189,0.3593565667136609,-1.3986485494004419e-05,0.4824335111233315,0.5993276006441827,-1.6955250313643358e-05,0.478704856472813,0.8393157333678452,-1.5054984855001249e-05,0.4810915169427547,1.0793149447348132,-1.554485530228827e-05,0.48047625846577957
315,-6.333290218145608e-05,-0.07340356027844722,0.056806385880390164,0.027022330599636116,-0.013032245966797378,0.003219636234311037,0.0,0.0,0.5,0.11999999985584843,-4.68315833933357e-09,0.49999411813289973,0.3593545765179003,-1.4009397930783583e-05,0.48240473398228423,0.5993234838846626,-1.7085202946525728e-05,0.4785416409544468,0.839311114495803,-1.5145154207050844e-05,0.48097826769793955,1.0793102927150326,-1.5645213762834375e-05,0.48035021209182516
316,-6.956498986723114e-05,-0.07350586649309876,0.056339833032966816,0.027809429195866077,-0.013298521314794342,0.003285029507552737,0.0,0.0,0.5,0.11999999975933662,-6.051097239805373e-09,0.49999240005415224,0.35935260489727916,-1.4032110269108637e-05,0.48237620815721194,0.5993192969673168,-1.7215595709255403e-05,0.4783778726498859,0.8393064129967434,-1.5235605016949703e-05,0.4808646649528697,1.0793055572583852,-1.5745891691984183e-05,0.4802237644775674
317,-6.781842406518716e-05,-0.07361265656739081,0.055858309527023434,0.02861096501008807,-0.013568501365464058,0.0033513170888055674,0.0,0.0,0.5,0.11999999970964272,-6.646537638659521e-09,0.49999165220386865,0.3593506914055666,-1.4053390110294665e-05,0.4823494814935565,0.5993150443855675,-1.7346753119088014e-05,0.4782131439779176,0.8393016278029755,-1.532625244403964e-05,0.480750815264161,1.079300736930883,-1.5846909057709463e-05,0.4800968905440096
318,-5.820168324138019e-05,-0.07372379141493794,0.05536181763245083,0.029426892061729486,-0.013842168583181857,0.0034184935312990606,0.0,0.0,0.5,0.11999999972403967,-6.479663247593013e-09,0.49999186179169797,0.35934883690335634,-1.4073241468002227e-05,0.4823245489503192,0.5993107223624101,-1.747867351490597e-05,0.4780474570248447,0.8392967547144186,-1.5417097100042276e-05,0.48063671786350615,1.0792958275059508,-1.5948265695837016e-05,0.47996959049733223
319,-4.08258431497122e-05,-0.0738391314049864,0.05485036608079855,0.030257158530785325,-0.014119503577973348,0.003486552872190761,0.0,0.0,0.5,0.11999999979675384,-5.560838564471761e-09,0.49999301580022876,0.3593470421899989,-1.4091668889071167e-05,0.48230140481683564,0.5993063269975477,-1.761135505582169e-05,0.47788081410274286,0.839291789407088,-1.55081396535081e-05,0.48052237191122893,1.0792908246331778,-1.604996142775567e-05,0.4798418645618624
320,-2.412233347010931e-05,-0.0739524313596202,0.05433422564115335,0.031091550295890346,-0.014397830664163135,0.003554836987917457,0.0,0.0,0.5,0.11999999989999503,-3.9006762422584115e-09,0.49999510090037624,0.3593453080005584,-1.4108677559420386e-05,0.482280042579793,0.5993018542710907,-1.7744795692048706e-05,0.4777132177860713,0.8392867274377289,-1.5599380837652183e-05,0.48040777648645494,1.0792857238430202,-1.615199605856754e-05,0.47971371298240983
321,-8.138665728614792e-06,-0.07406367331947884,0.05381349515932605,0.03192997681617114,-0.014677122487900214,0.003623338455114527,0.0,0.0,0.5,0.11999999996508677,-2.3047512514720927e-09,0.4999971053209014,0.35934359573680413,-1.412548969374812e-05,0.4822589271844519,0.5992972986992079,-1.787867295958738e-05,0.47754507307723265,0.8392815687082402,-1.5690905110988695e-05,0.48029282551251185,1.0792805253940023,-1.625434969716057e-05,0.47958516074141155
322,7.0812690288230434e-06,-0.07417284234562242,0.05328826987291258,0.03277235129979706,-0.014957352618065434,0.0036920500688033377,0.0,0.0,0.5,0.11999999999602572,-7.776030477396906e-10,0.4999990233604221,0.35934190497273655,-1.4142115468524183e-05,0.4822380458495508,0.599292658728916,-1.801298372989586e-05,0.47737638390555615,0.8392763115968633,-1.578271340805316e-05,0.48017751781567436,1.0792752276611004,-1.6357022111126345e-05,0.47945620813079065
323,7.309273523629962e-07,-0.0742490063683166,0.05274869953183524,0.03361846880480371,-0.015238644487584385,0.0037610392179987053,0.0,0.0,0.5,0.11999999999699132,6.7657482962259e-10,0.5000008497520141,0.3593402352892089,-1.4158564599738726e-05,0.4822173863721831,0.5992879328323295,-1.8147724987758196e-05,0.477207154058039,0.8392709545089114,-1.5874806635132753e-05,0.48006185225767706,1.0792698290465372,-1.646001307454505e-05,0.4793268554342877
324,-2.794498851207337e-05,-0.07429094006639259,0.05219419301084271,0.03446848968249417,-0.015521049082965001,0.0038303202093423433,0.0,0.0,0.5,0.11999999999996792,6.983593574579277e-11,0.5000000877112545,0.3593387670857565,-1.4174895498005501e-05,0.48219687539086264,0.5992833014105928,-1.8282902485194414e-05,0.47703737631036364,0.8392656775184905,-1.596717710843483e-05,0.4799458384890635,1.0792645095774382,-1.6563325050070905e-05,0.47919709955889483
325,-5.6508015137573115e-05,-0.07433222969160501,0.051635897771186656,0.035322248171654684,-0.015804317357807216,0.003899789154599899,0.0,0.0,0.5,0.11999999995314468,-2.6699841175501847e-09,0.4999966466024419,0.3593375093639494,-1.4191090799516166e-05,0.4821765347138568,0.5992787715202672,-1.84185219259303e-05,0.47686704349886355,0.8392604874316136,-1.605982303556998e-05,0.47982947876100734,1.0792592760414237,-1.6666958488060598e-05,0.479066939938985
326,-7.653292237995741e-05,-0.07437906131983195,0.051063437286655154,0.036190010241250924,-0.01609112015090175,0.0039700992008686225,0.0,0.0,0.5,0.11999999980841065,-5.399018246358045e-09,0.49999321904033645,0.35933626385283945,-1.4207130997586073e-05,0.4821563888408232,0.5992741435258244,-1.8554563795406254e-05,0.476696180133091,0.8392551849726229,-1.6152756640598264e-05,0.47971275772057564,1.079253929217275,-1.677090976025337e-05,0.47893638113153847
